0	1
1	1
2	1
3	1
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	1
12	1
13	0
14	0
15	0
16	1
17	0
18	0
19	1
20	0
21	0
22	0
23	0
24	0
25	1
26	1
27	1
28	0
29	1
30	0
31	1
32	1
33	0
34	1
35	1
36	0
37	0
38	0
39	1
40	1
41	0
42	0
43	0
44	0
45	1
46	0
47	0
48	1
49	0
50	0
51	1
52	0
53	0
54	1
55	1
56	0
57	1
58	1
59	1
60	0
61	1
62	0
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	1
72	1
73	1
74	1
75	1
76	0
77	1
78	1
79	0
80	0
81	0
82	0
83	1
84	1
85	1
86	1
87	0
88	0
89	1
90	0
91	0
92	0
93	0
94	0
95	1
96	0
97	0
98	0
99	0
100	0
101	1
102	1
103	0
104	0
105	1
106	0
107	0
108	1
109	1
110	0
111	1
112	0
113	1
114	1
115	0
116	1
117	1
118	0
119	0
120	0
121	1
122	0
123	1
124	1
125	1
126	0
127	0
128	1
129	1
130	0
131	0
132	0
133	1
134	0
135	0
136	0
137	0
138	1
139	0
140	0
141	0
142	1
143	1
144	1
145	0
146	0
147	1
148	0
149	0
150	1
151	0
152	0
153	0
154	1
155	1
156	1
157	1
158	0
159	1
160	1
161	1
162	0
163	1
164	0
165	0
166	1
167	0
168	0
169	1
170	1
171	0
172	0
173	0
174	0
175	1
176	0
177	1
178	1
179	0
180	0
181	1
182	0
183	1
184	1
185	0
186	0
187	0
188	0
189	1
190	1
191	0
192	0
193	0
194	0
195	0
196	1
197	0
198	0
199	0
200	1
201	1
202	0
203	1
204	0
205	1
206	1
207	1
208	0
209	1
210	1
211	1
212	0
213	0
214	0
215	1
216	1
217	0
218	0
219	1
220	1
221	1
222	1
223	1
224	1
225	1
226	1
227	0
228	1
229	1
230	1
231	0
232	0
233	0
234	0
235	1
236	1
237	0
238	0
239	0
240	1
241	1
242	0
243	0
244	0
245	0
246	0
247	1
248	1
249	0
250	1
251	0
252	0
253	0
254	0
255	1
256	1
257	1
258	1
259	0
260	0
261	0
262	1
263	1
264	1
265	0
266	0
267	1
268	0
269	0
270	0
271	0
272	1
273	1
274	0
275	0
276	1
277	1
278	0
279	0
280	0
281	1
282	0
283	0
284	0
285	1
286	0
287	1
288	0
289	1
290	1
291	0
292	1
293	1
294	1
295	0
296	0
297	1
298	1
299	0
300	0
301	1
302	0
303	1
304	0
305	0
306	1
307	0
308	0
309	0
310	0
311	0
312	1
313	0
314	1
315	1
316	1
317	1
318	1
319	1
320	1
321	0
322	0
323	0
324	1
325	0
326	0
327	0
328	1
329	0
330	1
331	1
332	1
333	0
334	0
335	0
336	1
337	0
338	0
339	1
340	0
341	0
342	0
343	0
344	0
345	1
346	1
347	1
348	0
349	1
350	1
351	0
352	1
353	1
354	0
355	0
356	1
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0
366	1
367	0
368	1
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	0
381	0
382	0
383	0
384	0
385	1
386	0
387	0
388	0
389	0
390	0
391	1
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	0
400	0
401	1
402	0
403	0
404	0
405	0
406	0
407	0
408	0
409	1
410	0
411	0
412	1
413	0
414	1
415	1
416	0
417	0
418	1
419	0
420	0
421	0
422	0
423	0
424	0
425	0
426	0
427	1
428	0
429	0
430	1
431	0
432	0
433	1
434	0
435	0
436	0
437	0
438	1
439	0
440	0
441	0
442	0
443	0
444	0
445	0
446	0
447	1
448	1
449	0
450	0
451	0
452	1
453	1
454	1
455	1
456	0
457	0
458	1
459	0
460	1
461	0
462	1
463	0
464	0
465	0
466	0
467	0
468	1
469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	1
477	0
478	0
479	0
480	0
481	1
482	0
483	0
484	0
485	0
486	1
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	1
499	0
500	0
501	1
502	1
503	0
504	0
505	0
506	0
507	0
508	1
509	0
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	1
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	1
531	0
532	0
533	0
534	0
535	0
536	0
537	1
538	1
539	0
540	0
541	1
542	0
543	1
544	0
545	1
546	1
547	0
548	0
549	0
550	0
551	1
552	0
553	1
554	0
555	0
556	0
557	0
558	1
559	1
560	0
561	0
562	0
563	0
564	0
565	1
566	0
567	1
568	0
569	0
570	0
571	0
572	1
573	0
574	0
575	1
576	0
577	0
578	0
579	0
580	1
581	0
582	1
583	0
584	1
585	1
586	0
587	1
588	0
589	0
590	1
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	1
601	0
602	0
603	0
604	0
605	1
606	1
607	0
608	0
609	0
610	0
611	0
612	1
613	0
614	1
615	0
616	1
617	1
618	0
619	1
620	1
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	1
632	0
633	0
634	0
635	0
636	0
637	0
638	1
639	1
640	0
641	1
642	1
643	0
644	0
645	0
646	0
647	0
648	1
649	0
650	0
651	0
652	0
653	1
654	0
655	0
656	0
657	0
658	0
659	1
660	0
661	0
662	1
663	0
664	0
665	1
666	0
667	0
668	1
669	0
670	0
671	1
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	1
680	1
681	0
682	0
683	0
684	1
685	0
686	0
687	1
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	1
697	0
698	1
699	0
700	1
701	1
702	0
703	1
704	1
705	1
706	1
707	1
708	1
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	1
718	0
719	0
720	0
721	0
722	1
723	1
724	0
725	0
726	0
727	1
728	1
729	1
730	0
731	1
732	0
733	0
734	1
735	0
736	1
737	0
738	0
739	0
740	1
741	0
742	0
743	1
744	0
745	0
746	1
747	0
748	0
749	0
750	1
751	0
752	1
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	1
762	0
763	0
764	1
765	0
766	0
767	0
768	0
769	0
770	1
771	0
772	0
773	1
774	1
775	0
776	0
777	0
778	1
779	0
780	0
781	0
782	0
783	1
784	0
785	1
786	0
787	1
788	1
789	1
790	1
791	0
792	0
793	1
794	0
795	1
796	0
797	0
798	1
799	0
800	0
801	1
802	0
803	0
804	1
805	1
806	0
807	0
808	1
809	1
810	1
811	0
812	1
813	0
